ID,TITLE,URL,PUBLISHER,CATEGORY,STORY,HOSTNAME,TIMESTAMP,URL_KEYWORDS
154114,amazon hbo coup big setback netflix,http://qz.com/202107/amazons-hbo-coup-is-a-big-setback-for-netflix/,Quartz,e,dK9PIci-HWZyVOMO2t01Mx-4IpjyM,qz.com,1398282712933,qz
110102,titanfall expedition dlc coming may,http://www.ign.com/articles/2014/04/12/titanfall-expedition-dlc-coming-in-may,IGN,t,d64E4kxM5D4rPIMdWmBSHMBlSkSiM,www.ign.com,1397455316883,ign
162088,lupita nyong people magazine beautiful person,http://www.mercurynews.com/entertainment/ci_25620504/lupita-nyongo-is-people-magazines-most-beautiful-person,San Jose Mercury News,e,dIe3KCS53sbt0qMhfjKnQAveco2AM,www.mercurynews.com,1398410663262,mercurynews
6265,shailene woodley share career advice jennifer lawrence drug,http://thecelebritycafe.com/feature/2014/03/shailene-woodley-shares-career-advice-jennifer-lawrence-dont-do-drugs-or-make-sex-ta,TheCelebrityCafe.com,e,ddfEq1wKc7iCzGMvYSy_ekodamTeM,thecelebritycafe.com,1394598710999,thecelebritycafe
304462,destiny child reunite michelle williams say yes video,http://urbanmecca.net/news/2014/06/18/destinys-child-reunite-in-michelle-williams-say-yes-video/,UrbanMecca,e,dJTnoFOWdH-033MclAGSJK2Qf6n0M,urbanmecca.net,1403140161619,urbanmecca
170509,poll 1 3 adult skipped seeing dentist past year,http://www.drbicuspid.com/index.aspx\?Sec=sup&amp;sub=hyg&amp;pag=dis&amp;ItemID=315653&amp;wf=47,DrBicuspid.com,m,doTrIkfUJMh6uPMuu0W4-J8bmkgmM,www.drbicuspid.com,1398802232916,drbicuspid
159808,prospect challenge garment industry,http://www.thedailystar.net/prospects-and-challenges-of-garment-industry-21008,The Daily Star,b,dVSyQTtV6UtRCTMcxhoiVo9jFnNdM,www.thedailystar.net,1398396070056,thedailystar
375987,george clooney call daily mail report fabricated irresponsible,http://www.610kvnu.com/entertainment/9436ee7806e82087bef0040c585694be,610kvnu,e,d-8MyxykhnG98yMM55pOEPA7TH01M,www.610kvnu.com,1404981422346,610kvnu
162199,2014 emmy seth meyers set host award show nbc,http://cartermatt.com/118262/2014-emmys-seth-meyers-set-host-awards-show-nbc/,CarterMatt.com,e,d0rtNBRYw9i9_IMaJzsth6u5XB_dM,cartermatt.com,1398411027537,cartermatt
400222,two american test positive deadly ebola liberia,http://www.techtimes.com/articles/11368/20140730/two-americans-test-positive-for-deadly-ebola-in-liberia.htm,Tech Times,m,djSiMX_-2HGXiJM05eeS8Ipz8dAsM,www.techtimes.com,1406729918109,techtimes
290005,dollar show weakness light iraq situation,http://www.livecharts.co.uk/livewire/2014/06/dollar-shows-weakness-in-light-of-iraq-situation/,Live Charts - Live Wire,b,dGaSSCzoiWYHojMACQpXQb_-9fU0M,www.livecharts.co.uk,1402916636649,livecharts co
253484,right forgotten creates data dilemma,http://www.irishtimes.com/news/crime-and-law/right-to-be-forgotten-creates-data-dilemma-1.1806531,Irish Times,t,d7kEDLh-TQs6wsMq0LSxfpoBxSEeM,www.irishtimes.com,1401164909307,irishtimes
190249,willow smith 13 photographed bed man cool nah,http://www.theroot.com/blogs/the_grapevine/2014/05/willow_smith_13_photographed_in_bed_with_a_man_appropriate_or_not.html\?wpisrc=newstories,The Root \(blog\),e,dLUxBFoXbhuxv7McMsU_XujXuVB8M,www.theroot.com,1399506909047,theroot
28782,profit taking drag u stock,http://www.smh.com.au/business/markets/profit-taking-drags-on-us-stocks-20140322-359lk.html,Sydney Morning Herald,b,dVFv3Dww6-NJXPM6p8wnMRbkZ2PRM,www.smh.com.au,1395503220803,smh com
307804,china japan manufacturing grows euro zone falter,http://www.bignewsnetwork.com/index.php/sid/223173645,Big News Network.com,b,d7ciPlHSS0FPGHM1D-xxX_18nfo-M,www.bignewsnetwork.com,1403539556249,bignewsnetwork
421263,world oldest film festival turn style venice,http://www.independent.ie/entertainment/worlds-oldest-film-festival-turns-on-style-in-venice-30543297.html,Irish Independent,e,deBrK5HTcD8HJYMWxhXTA_kMO0z3M,www.independent.ie,1409219116774,independent
317101,economy shrank steep 2 9 rate q1,http://www.columbian.com/news/2014/jun/25/economy-shrank-at-steep-29-rate-in-q1/,The Columbian,b,dDkTxCFNrRmzqyMPP9l7fynC7yuiM,www.columbian.com,1403773497695,columbian
218,mt gox seek u court protection japan bankruptcy,http://www.moneynews.com/Markets/bitcoin-mt-gox-bankruptcy-digital-currency/2014/03/10/id/557058,Moneynews,b,d85PwV5UxEUaHMM0to00pLgkAXkbM,www.moneynews.com,1394474324670,moneynews
318,land rising bitcoin japan realized center,http://qz.com/185319/japan-just-realized-that-its-now-the-center-of-the-bitcoin-universe/,Quartz,b,d85PwV5UxEUaHMM0to00pLgkAXkbM,qz.com,1394474343890,qz
302434,gbp give early gain boe minute,http://www.marketpulse.com/20140618/gbp-gives-early-gains-boe-minutes/,MarketPulse \(blog\),b,dDNSJ9VxymrVDZMIPloMon5kCxRnM,www.marketpulse.com,1403121215517,marketpulse
235904,facebook feature identifies watching listening,http://www.wibw.com/home/headlines/New-Facebook-Features-Identifies-What-Youre-Watching-Or-Listening-To-260203321.html,WIBW,t,dgYReKVpW0O5VlMeGEAsk2rWOhtEM,www.wibw.com,1400761378073,wibw
305605,post fed market reaction suggests many expected hawkish stance,http://www.fxstreet.com/news/forex-news/article.aspx\?storyid=12934850-fc75-46fc-8542-bccb64e0b173,FXstreet.com,b,dDn6bx658G7Eg9Myl_YlCQYb55ZzM,www.fxstreet.com,1403189682719,fxstreet
189025,farm hero boost king digital profit share fall,http://www.globalpost.com/dispatch/news/thomson-reuters/140507/farm-heroes-boosts-king-digitals-quarterly-profit,GlobalPost,b,dhpKVsKqpcfPI-MnXYVyH0cedWM9M,www.globalpost.com,1399501217979,globalpost
243783,x men film awaits box office,http://www.3news.co.nz/X-Men-film-awaits-box-office/tabid/418/articleID/345520/Default.aspx,3News NZ,e,dCYTHYpBD0COOBMEokBOaQ6-LdPvM,www.3news.co.nz,1400879115552,3news co
410809,p g brand cull one stay go,http://blogs.wsj.com/corporate-intelligence/2014/08/01/pgs-brand-cull-which-ones-stay-and-which-will-go/,Wall Street Journal \(blog\),b,d-V4lPR9GMfLyVM8daUnX7LRI9fjM,blogs.wsj.com,1406931486285,blogs wsj
352479,lindsay lohan sue rockstar jonas character impression gta v,http://segmentnext.com/2014/07/02/lindsay-lohan-sues-rockstar-jonas-character-impression-gta-v/,SegmentNext,e,dCgKp5Dryw7NaJMV43bL3DMhdR5OM,segmentnext.com,1404401936437,segmentnext
293944,gm car ignition switch recall doubled,https://uk.finance.yahoo.com/news/gm-car-ignition-switch-recall-081241728.html,Yahoo Finance UK,b,djXjcnX4wgOyvuMMcWhpoqHy83RqM,uk.finance.yahoo.com,1403000419050,uk finance yahoo
129397,nasa discovers earth like planet,http://www.minews26.com/content/\?p=30974,MI News 26,t,d4MwQkOzrL9Iz5M9HHId76M7fdv_M,www.minews26.com,1397769593261,minews26
269664,diane von furstenberg release 13 google glass frame,http://www.managementtoday.co.uk/news/1297091/diane-von-furstenberg-release-13-google-glass-frames/,Management Today,t,dFu05k7RZyCdTgM_wJgeaM5lLSodM,www.managementtoday.co.uk,1401823146196,managementtoday co
365436,garth brook announce world tour week,http://www.cbsnews.com/news/will-garth-brooks-announce-a-world-tour-this-week/,CBS News,e,dKO4uIaZWld01xM5J_oY4pM4J1mrM,www.cbsnews.com,1404763762245,cbsnews
191682,chrysler reveals five year business plan,http://www.autoevolution.com/news/chrysler-reveals-five-year-plan-80925.html,autoevolution,b,duQt35hHRnbVCCM38Vrxo1qNC0NxM,www.autoevolution.com,1399555816119,autoevolution
314025,dylan like rolling stone draft sell 2m ktvn channel 2 reno tahoe,http://www.ktvn.com/story/25851705/dylans-like-a-rolling-stone-draft-sells-for-2m,KTVN,e,dEN4U7C7gzXTnJMIS0E8_qSoJF_XM,www.ktvn.com,1403655443491,ktvn
299991,stamp sell record rm30 7m york,http://www.therakyatpost.com/world/2014/06/18/stamp-sells-record-9-5-million-new-york/,The Rakyat Post,e,dv5GXdcteE5TwrMUj7DqIO5xDrWlM,www.therakyatpost.com,1403086626860,therakyatpost
34149,guinea confirms ebola source deadly epidemic,http://www.gulf-times.com/africa/243/details/385601/guinea-confirms-ebola-as-source-of-deadly-epidemic,Gulf Times,m,dJS30gMFehpyW7MLwuW6dYj0Xe-NM,www.gulf-times.com,1395523354627,gulf times
192620,philippine detains 11 chinese fishing charge,http://www.kwwl.com/story/25451083/philippines-detains-11-chinese-on-fishing-charges,kwwl.com,b,dNon3QbHmjev9RMZBV7iFz3EK5TRM,www.kwwl.com,1399561517617,kwwl
286255,airline stock continue fall time buy,http://www.bidnessetc.com/22043-airline-stocks-continue-to-fall-nows-the-time-to-buy/,Bidness Etc,b,d-da-urOA5jISXMc7UJm8wQyKV-GM,www.bidnessetc.com,1402803232031,bidnessetc
332996,top nominee drake nicki minaj robin thicke perform bet award,http://www.kelownadailycourier.ca/entertainment/national_entertainment/article_e30b5840-b89e-57dc-a6d4-1c6ff1017c3c.html,The Daily Courier \(subscription\),e,dbioztmajxtn9ZMTyQMMAgwGypQjM,www.kelownadailycourier.ca,1404095315450,kelownadailycourier
214689,halo master chief collection announced xbox one,http://www.gamerheadlines.com/2014/05/halo-the-master-chief-collection-announced-for-xbox-one/,The Gamer Headlines,t,dEirVUW35dL_evMDrquEr2LV29KzM,www.gamerheadlines.com,1400391279734,gamerheadlines
53472,zac efron socked jaw homeless man drug infested skid row los,http://www.designntrend.com/articles/12133/20140327/zac-efron-socked-jaw-homeless-man-drug-infested-skid-row-los-angeles.htm,Design \& Trend,e,dpa5RaSGqDxna9MvqCevzRaKcw9CM,www.designntrend.com,1395960052724,designntrend
41909,check kindle account credit apple ebook settlement,http://gigaom.com/2014/03/25/check-your-kindle-account-for-your-credit-from-the-apple-ebook-settlement/,GigaOM,b,d33MTc5A7jP3QRMUB4fLYRdqjZh2M,gigaom.com,1395772577898,gigaom
325588,lindsay lohan confirmed west end play,http://www.mtv.co.uk/lindsay-lohan/news/lindsay-lohan-confirmed-for-west-end-play,MTV UK,e,dQcinmZ5h1tKuYMHcZR8331WcNogM,www.mtv.co.uk,1403872883806,mtv co
355496,batman v superman cast four villain revealed,http://www.inquisitr.com/1332823/batman-vs-superman-cast-villains-victor-zsazs/,The Inquisitr,e,dNAr5FmL_qtkFuMh_SaJ-5wLObfxM,www.inquisitr.com,1404469450848,inquisitr
43977,look plane ship involved search missing jet southern,http://www.startribune.com/world/252398861.html,Minneapolis Star Tribune,b,dpJ38zm8NY8hUFM22x2aL0hc9hjfM,www.startribune.com,1395824944605,startribune
357361,facebook take fight google,http://www.fool.com/investing/general/2014/07/03/facebook-takes-this-fight-to-google.aspx,Motley Fool,t,dPdzkGrOINMdeCMuiLF_m0ULNc-nM,www.fool.com,1404522853804,fool
82563,met mother come end record rating spoiler,http://www.foodworldnews.com/articles/5556/20140401/met-mother-comes-end-record-ratings-spoilers.htm,Food World News,e,domgMcN6PevYK4MKxueXWx7XvCHTM,www.foodworldnews.com,1396440473761,foodworldnews
408301,alicia key pregnant baby 2,http://showbizspy.com/article/alicia-keys-is-pregnant-with-baby-2-281187,Showbiz Spy,e,dqjmy_skyHDHNRMxOQ5pXPpP72xlM,showbizspy.com,1406873170582,showbizspy
421918,full house revival john stamos confirms rumor,http://www.zimbio.com/TV+News/articles/J0OSLzMB_IG/Full+House+Revival+John+Stamos+Confirms+Rumors,Zimbio,e,dhFmu9xyXITYXjM6uIQiJXAfDUTHM,www.zimbio.com,1409222386773,zimbio
220785,youtube reportedly acquiring twitch 1 billion,http://wow.joystiq.com/2014/05/19/youtube-reportedly-acquiring-twitch-for-1-billion/,Joystiq,t,dh2G_uk6fdesDLMZu0gtUR08tLwfM,wow.joystiq.com,1400517927094,wow joystiq
297555,bitcoin biggest threat yet miner takeover,http://www.stuff.co.nz/technology/digital-living/60109915/bitcoins-biggest-threat-yet-a-miner-takeover,Stuff.co.nz,b,dxjv9P6SkJai6iMr4WhvgOZABENMM,www.stuff.co.nz,1403070076971,stuff co
364926,weekly gas report muskegon area price hover lower anticipated following,http://www.mlive.com/news/muskegon/index.ssf/2014/07/weekly_gas_report_local_prices.html,Muskegon Chronicle,t,dqpxrC4KFkxjQiMK6mbwubX2uOM3M,www.mlive.com,1404758383328,mlive
203821,iod warns government get involved astrazeneca takeover,http://www.telegraph.co.uk/finance/financevideo/10821748/IoD-warns-government-should-not-get-involved-with-AstraZeneca-takeover.html,Telegraph.co.uk,b,d5HQSxP-09Wn87MqN4v8pND8HLknM,www.telegraph.co.uk,1399752545848,telegraph co
206083,whiskered drag queen conchita wurst eurovision win show pop still political,http://www.washingtontimes.com/news/2014/may/12/whiskered-drag-queen-conchita-wursts-eurovision-wi/,Washington Times,e,dfyRjULyp1_B3rMlOVOBfZo6IXEjM,www.washingtontimes.com,1399918705421,washingtontimes
418807,christine lagarde face official investigation,http://frenchtribune.com/teneur/1423472-christine-lagarde-faces-official-investigation,French Tribune,b,dJ_WK8oxFQLZhdM2nhqzzieXKbUDM,frenchtribune.com,1409200009835,frenchtribune
255355,27 05 2014 11 32 china determined peace stability south china sea,http://en.cihan.com.tr/news/China-determined-on-peace-stability-in-South-China-Sea-vice-FM_1461-CHMTQzMTQ2MS80,Cihan News Agency,b,dRVVjTyGDK5csjMjjhU9OhqZ1hVfM,en.cihan.com.tr,1401220678171,en cihan com
421432,hello kitty cat everything lie,http://www.washingtonpost.com/blogs/compost/wp/2014/08/27/hello-kitty-is-not-a-cat-everything-is-a-lie/,Washington Post \(blog\),e,dnP1rIGvcp_w7fMeXpY3BIuzb3-tM,www.washingtonpost.com,1409219876307,washingtonpost
51223,nar pending home sale index fall 0 8 93 9 february,http://www.bondbuyer.com/issues/123_60/nar-pending-home-sales-index-falls-in-february-1061093-1.html,Bond Buyer,b,d4eFXc5VxpTiGWMq-lA_AUa1Z47EM,www.bondbuyer.com,1395949711250,bondbuyer
90334,relay life wsu,http://www.daytondailynews.com/news/news/local/relay-for-life-at-wsu/nfTcD/,Dayton Daily News,m,d-KkAHROJ2o8xMMOlNcstRgh3E1cM,www.daytondailynews.com,1396940762012,daytondailynews
47795,exclusive gm recall risk spare part market,http://money.msn.com/business-news/article.aspx\?feed=OBR&amp;date=20140326&amp;id=17469881,MSN Money,t,dRQXqhof73-73FMusfrX031zeHRDM,money.msn.com,1395881779572,money msn
270934,justin bieber caught making racist joke offer apology,http://www.webpronews.com/justin-bieber-caught-making-racist-joke-offers-apology-2014-06,WebProNews,e,dNsHMPcLxA_I7fM8ZR5JmNp1CI_eM,www.webpronews.com,1401831340687,webpronews
305404,amazon reveals fire phone,http://whnt.com/2014/06/19/amazon-reveals-new-fire-phone/,whnt.com,b,du-1bLu6hjI-CbM2f51YYbHc8JZGM,whnt.com,1403187266214,whnt
239947,paul mccartney recovering virus caused cancel tour japan,http://www.greenfieldreporter.com/view/story/da916ae5f1dd4cf790bedce42310fde9/AP--US-People-Paul-McCartney,Greenfield Daily Reporter,e,dD_F96KX2Lm75AMNs7oYSpwcIqE1M,www.greenfieldreporter.com,1400827758802,greenfieldreporter
313120,couric marries york money man,http://www.kolotv.com/entertainment/headlines/Couric-Marries-New-York-Money-Man-264160271.html,KOLO,e,d3YeGQYxMjdBa2M6uhi32jCaOmInM,www.kolotv.com,1403648510847,kolotv
73851,okcupid dating service tell user use firefox,http://chicagophoenix.com/2014/03/31/okcupid-dating-service-tells-users-to-not-use-firefox/,Chicago Phoenix,t,dTuThZQ8Xkv0y6MaUFRegfj-s7FlM,chicagophoenix.com,1396346075819,chicagophoenix
91054,wage gap exists among woman female color far behind white peer,http://thegrio.com/2014/04/08/wage-gap-exists-among-women-too-females-of-color-far-behind-their-white-peers/,The Grio,b,djvXFLQrPaxEqhMjssadUve7j0x3M,thegrio.com,1396986111956,thegrio
362145,medium outlet europe along bbc want forgotten,http://www.techtimes.com/articles/9672/20140705/media-outlets-in-europe-along-with-the-bbc-doesnt-want-to-be-forgotten-by-google-the-end-of-free-speech.htm,Tech Times,t,dHOzAh1wD_NN8OMKZBNx22qpWOsHM,www.techtimes.com,1404644787895,techtimes
409298,middle aged drinker risk memory loss later life,http://www.yorkshirepost.co.uk/news/main-topics/general-news/middle-aged-drinkers-risk-memory-loss-in-later-life-1-6756535,Yorkshire Post,m,dHltZcI1y3t8UBMOqqHPelxnq_KyM,www.yorkshirepost.co.uk,1406879614582,yorkshirepost co
102160,condoleezza rice join dropbox firm unveils carousel photo sharing service,http://www.theinquirer.net/inquirer/news/2339272/condeleeza-rice-joins-dropbox-as-firm-unveils-carousel-photo-sharing-service,Inquirer,t,dbNL7ge-rgxP7aMjdP7S2ZnNZwl4M,www.theinquirer.net,1397293245354,theinquirer
115672,guru asks bangkok post opinion,http://www.bangkokpost.com/opinion/opinion/404419/guru-asks,Bangkok Post,e,dFaT0FrQ7plTzXMnzJUbzalnR1gZM,www.bangkokpost.com,1397523947222,bangkokpost
191434,ftse 100 morning riser faller,http://www.yourmoney.com/your-money/news/2343622/ftse-this-mornings-risers-and-fallers,Your Money,b,dejl7oOIyo09AZMswrpetsuBJuFRM,www.yourmoney.com,1399554374697,yourmoney
83131,buzz wednesday national walking day,http://www.courier-journal.com/story/entertainment/people/buzz/2014/04/01/tweet-feet-wednesday-american-heart-associations-national-walking-day/7156727/,The Courier-Journal,m,dn9fvRMu49UtO4MVqJs-zSBgqqM8M,www.courier-journal.com,1396443424108,courier journal
388584,ibm join hand apple 3 thing need know foe turned,http://www.india.com/top-n/ibm-joins-hands-with-apple-3-things-you-need-to-know-about-the-foes-turned-friends-96791/,India.com,t,dSamYZFaQ4_NkLMe4VzR3GpK5NSeM,www.india.com,1405635082345,india
257068,possible google inc acquisition make perfect sense,http://www.fool.com/investing/general/2014/05/27/this-possible-google-inc-acquisition-makes-perfect.aspx,Motley Fool,t,dRwu1LFcmzz9qvM6uoFTi3A2KEaRM,www.fool.com,1401232544549,fool
382527,friend share similarity dna study,http://www.dailystar.com.lb/Life/Health/2014/Jul-16/263985-friends-share-similarities-in-their-dna-study.ashx,The Daily Star,m,dWF1Fo84lbuC9uMJErrvrRbTvk11M,www.dailystar.com.lb,1405509136665,dailystar com
282472,pf chang latest chain hit data breach,http://www.10news.com/money/dont-waste-your-money/pf-changs-latest-chain-hit-by-data-breach_08745178,10News,b,dnJtDD0oHAcyU3MUFItRsDWbyLSYM,www.10news.com,1402735564469,10news
305555,price food transport dropped,http://www.pru.co.uk/guides_tools/articles/801729282-Price-of-food-an/,Prudential UK \& Europe,b,deuoynJOvJxX8TMEOtqrK_3CrnfiM,www.pru.co.uk,1403189441186,pru co
380999,tupac musical holler ya hear close july 20,http://popwatch.ew.com/2014/07/15/tupac-broadway-holler-if-ya-hear-me-closing/,Entertainment Weekly,e,dlB_mL2Vk4B_3yMpnHJk5detRhNJM,popwatch.ew.com,1405495500355,popwatch ew
199083,agent h e l get renewed season 2 agent carter get,http://www.cinemablend.com/television/Agents-H-I-E-L-Gets-Renewed-Season-2-Agent-Carter-Gets-Greenlight-63953.html,Cinema Blend,e,d7daSc2f1Pzcn5MKRKfALmVvfmy_M,www.cinemablend.com,1399638839851,cinemablend
400842,boeing 787 10 dreamliner built exclusively north charleston,http://www.wbtw.com/story/26152881/boeing-787-10-dreamliner-to-be-built-exclusively-in-north-charleston,WBTW - Myrtle Beach and Florence SC,b,dWwpEduMQQLu8VMJHP-1jL0h6xvfM,www.wbtw.com,1406773342682,wbtw
152324,procter gamble 3q net income rise cost cut,http://www.dailyfinance.com/2014/04/23/procter-gamble-earnings/,DailyFinance,b,dWxMfkH6lnOKmRMpvpCsB-uPnnFHM,www.dailyfinance.com,1398270762345,dailyfinance
86785,captain america 2 bag 96 2 million opening weekend box office,http://www.latinospost.com/articles/35682/20140407/captain-america-2-bags-96-million-opening-weekend-box-office.htm,Latinos Post,e,dUffMDiH6kEQsxM5Om71z_ls0vTEM,www.latinospost.com,1396883848584,latinospost
272561,euro recovers london inflation data,http://www.brecorder.com/money-a-banking/198/1189399/,Business Recorder,b,dLLmuV7pAbIxUoM_GdCJpbx_o3WvM,www.brecorder.com,1401882949370,brecorder
236289,american idol 2014 caleb johnson declared season 13 winner,http://www.ibtimes.co.uk/american-idol-2014-caleb-johnson-declared-season-13-winner-1449541,International Business Times UK,e,dYYkDrJX5Ly_YcM8H7PbWvlDl9aKM,www.ibtimes.co.uk,1400764032248,ibtimes co
227180,purchase directtv much bigger better medium consumer,http://www.alaskadispatch.com/article/20140519/att-purchase-directtv-much-bigger-better-media-consumers,Alaska Dispatch,t,dVKMSZMLATiLKpM5kLkclxzxZebVM,www.alaskadispatch.com,1400641005924,alaskadispatch
357928,inside august vogue,http://www.vogue.co.uk/news/2014/07/04/british-vogue-august-victoria-beckham-inside-the-issue,Vogue.com,e,dIaIVUwtCpOKb0MqjGcKW7U4167EM,www.vogue.co.uk,1404528023107,vogue co
56589,dow jones industrial average thursday,http://abcnews.go.com/Business/wireStory/dow-jones-industrial-average-wednesday-23072834,ABC News,b,dKC8TzdBlZV6OWMibZQRun-sMSASM,abcnews.go.com,1396012085131,abcnews go
192988,samsung shuffle executive galaxy s5 design get slammed,http://www.pcadvisor.co.uk/news/mobile-phone/3515587/samsung-shuffles-executives-after-galaxy-s5-design-gets-slammed/,PC Advisor,t,d1bKoXOZNtIQvpMwup3Y5fp1Uf3pM,www.pcadvisor.co.uk,1399564068290,pcadvisor co
84096,gander mountain give away 50000 trigger lock safety campaign,http://kstp.com/article/stories/S3388181.shtml\?cat=12196,KSTP.com,b,dVlt5XEF8MOFeGMrHgySNmHngDZNM,kstp.com,1396869831249,kstp
19518,sanford aprahamian named james beard finalist third time four year,http://www.bizjournals.com/milwaukee/news/2014/03/18/sanfords-aprahamian-named-james-beard-finalist-for.html,Milwaukee Business Journal,e,d0zx8hXXjOf7jJMh-meAk1DH0xLZM,www.bizjournals.com,1395166292718,bizjournals
125996,canadian police charge 19 year old heartbleed bug case,http://www.inforum.com/event/article/id/432289/,In-Forum,t,duDkuRAaz47Bz_M2zeJM36-n3uzQM,www.inforum.com,1397709304139,inforum
220661,scientist claim matter created light within one year,http://www.clevelandleader.com/node/22681,Cleveland Leader,t,dLVPeMlmlAYmrzM0CCJ6-0FRuLyrM,www.clevelandleader.com,1400517360928,clevelandleader
140443,rza connecting penis cutting rapper wutang dirty press,http://www.statecolumn.com/2014/04/rza-connecting-penis-cutting-rapper-to-wutang-is-dirty-press/,State Column,e,dMFNA-c5a9JVK5M4eH73KNdOeiACM,www.statecolumn.com,1397951406980,statecolumn
65658,gwyneth paltrow say difficult working mom,http://www.firstcoastnews.com/story/entertainment/2014/03/28/gwyneth-paltrow-moms-who-work-9-5-have-it-easier/7018609/,First Coast News,e,dYBXx4mEyBDH0dMOAIQn8HkJuTPHM,www.firstcoastnews.com,1396133504561,firstcoastnews
148617,u fda approves lilly gastric cancer drug quick fact,http://canadajournal.net/health/us-fda-approves-lillys-gastric-cancer-drug-quick-facts-6531-2014/,Canada News,m,dU79HUCB1ZR5RBMC-hyHPo5pqQl6M,canadajournal.net,1398173376827,canadajournal
77434,apple iphone 6 screen enter production may,http://www.independent.ie/business/technology/apple-iphone-6-screens-enter-production-in-may-30144797.html,Irish Independent,t,dNYiMvAB1ZrvfeM3VHOfF4oFUFYxM,www.independent.ie,1396371440752,independent
279813,injured comic tracy morgan improving say publicist,http://www.themalaymailonline.com/showbiz/article/injured-comic-tracy-morgan-is-improving-says-publicist,The Malay Mail Online,e,dy9HybZ2B3ex5UMGBe29FIqh817hM,www.themalaymailonline.com,1402679502107,themalaymailonline
327001,showdown loom hong kong democracy vote,http://www.thetimes.co.uk/tto/news/world/asia/article4132304.ece,The Times \(subscription\),b,dyooabvw8Qd1thMCZp2z6LZ7f0w8M,www.thetimes.co.uk,1403922398394,thetimes co
105862,million android phone tablet vulnerable heartbleed bug,http://www.columbian.com/news/2014/apr/12/Heartbleed-Android-phones-tablets-vulnerable/,The Columbian,t,dDpIr_euYbnCgBM4LHQnbQj_FJ43M,www.columbian.com,1397348866583,columbian
349780,plastic debris coat 88 percent world ocean,http://www.digitaljournal.com/news/environment/plastic-debris-coats-88-percent-of-the-world-s-oceans/article/388288,DigitalJournal.com,t,dEedS5M6o8md_TMoETdYn_FCHMKEM,www.digitaljournal.com,1404384513804,digitaljournal
87078,simple blood test could help detect cancer,http://www.healthcentral.com/dailydose/cf/2014/04/7/simple_blood_test_could_help_detect_cancer,HealthCentral.com,m,dsbCP8LhzcOb2VM-3_5hSV8mu696M,www.healthcentral.com,1396885370841,healthcentral
76014,ebola confirmed liberia guinea death toll rise,http://www.bloomberg.com/news/2014-03-31/guinea-president-calls-for-calm-as-ebola-death-toll-rises-to-78.html,Bloomberg,m,dbzQgmVr34DH16MeV6Diuopi_KbjM,www.bloomberg.com,1396357433012,bloomberg
108183,ipcc report climate need swift shift clean energy,http://www.usatoday.com/story/news/nation/2014/04/13/ipcc-report-touts-clean-energy/7593073/,USA TODAY,t,dWuN31OQg8X446Mh96LVV01YIMxvM,www.usatoday.com,1397402442500,usatoday
94150,star trek kate mulgrew geocentrist film voice hire,http://www.rawstory.com/rs/2014/04/08/star-treks-kate-mulgrew-on-geocentrist-film-i-was-a-voice-for-hire-and-a-misinformed-one/,Raw Story,e,dibMBL2H-TWmkiM2O1gbfuh3DKfkM,www.rawstory.com,1396999502849,rawstory
141874,latest flickr update instagramiest flickr ever,http://www.imaging-resource.com/news/2014/04/18/latest-flickr-update-is-the-instagramiest-flickr-ever,imaging resource,t,dihPMWS9OpaXMIMfWrnMIPc1AXNAM,www.imaging-resource.com,1398003574314,imaging resource
178167,candy music campaigning flood cinco de mayo parade,http://www.omaha.com/article/20140503/LIVING/140509479/1707,Omaha World-Herald,e,dtMUvVKzgwzH0wMG4TE2KhJi2P89M,www.omaha.com,1399316063184,omaha
287370,kim kardashian sport see top bonnaroo,http://www.toofab.com/2014/06/13/kim-kardashian-through-top-bonnaroo/,TooFab.com,e,d3AuCSuOO1axo4Mmyf9jkw7_OjW-M,www.toofab.com,1402810330390,toofab
120799,update 3 alibaba growth accelerates u ipo filing expected next week,http://in.reuters.com/article/2014/04/16/alibaba-results-idINL2N0N71RA20140416,Reuters,b,dT_6B-49u7PCtGMmH5Z4F4aMi-tKM,in.reuters.com,1397641338239,in reuters
413611,moto 360 smartwatch listed 249 99,http://smallbiztrends.com/2014/08/moto-360-smartwatch.html,Small Business Trends,t,dJjsiS3q9yLu29MxI2eAcxS2vFMrM,smallbiztrends.com,1409005861573,smallbiztrends
144668,study fuel corn waste better gasoline,http://www.turnto23.com/news/study-fuels-from-corn-waste-not-better-than-gasoline,KERO-TV 23,b,dOSUWxCfGI30r2MYJpqq0kAt7n0CM,www.turnto23.com,1398106063459,turnto23
255781,pilgrim considers u 6bn debt fund hillshire purchase,http://www.ifrasia.com/pilgrim-considers-up-to-us$6bn-in-debt-to-fund-hillshire-purchase/21147956.article,IFR Asia,b,dtV5TTt-kMfAIxMPRonHOPCh1Z-EM,www.ifrasia.com,1401223904295,ifrasia
37474,malaysia airline flight mh370 airline bound pay 40m damage,http://www.ibtimes.co.uk/malaysia-airlines-flight-mh370-airline-bound-pay-over-40m-damages-1441703,International Business Times UK,b,dlgwLQu6TqxTYSMf2wS4h_ZntrsDM,www.ibtimes.co.uk,1395749518656,ibtimes co
314773,world stock market struggle direction wall street take pause,http://www.globalpost.com/dispatch/news/the-canadian-press/140624/world-stock-markets-struggle-direction-after-wall-street-tak,GlobalPost,b,dpDU1HXRoTIipSM0HRUKkJxeaG_DM,www.globalpost.com,1403700637372,globalpost
